Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2024-101423,2024-06-28,2024-07-04,Standard Class,CU-10223,Customer 223,Corporate,United States,Chicago,Pennsylvania,38299,Central,PR-COP-2423,Technology,Copiers,Copiers Model 23,243.24,4,0.1,57.3
US-2023-101424,2023-05-27,2023-06-01,Standard Class,CU-10224,Customer 224,Consumer,United States,Chicago,Georgia,47595,West,PR-APP-2424,Office Supplies,Appliances,Appliances Model 24,165.17,8,0.0,55.02
US-2024-101425,2023-11-11,2023-11-17,Second Class,CU-10225,Customer 225,Consumer,United States,Miami,Ohio,82024,East,PR-PAP-2425,Office Supplies,Paper,Paper Model 25,262.86,9,0.15,4.45
US-2023-101426,2023-02-03,2023-02-09,Second Class,CU-10226,Customer 226,Consumer,United States,Philadelphia,Washington,82836,South,PR-COP-2426,Technology,Copiers,Copiers Model 26,976.48,5,0.0,319.85
US-2024-101427,2024-03-31,2024-04-03,Standard Class,CU-10227,Customer 227,Consumer,United States,Chicago,Illinois,36627,West,PR-APP-2427,Office Supplies,Appliances,Appliances Model 27,120.06,4,0.2,15.84
US-2023-101428,2024-05-19,2024-05-25,Second Class,CU-10228,Customer 228,Home Office,United States,Seattle,California,56435,West,PR-STO-2428,Office Supplies,Storage,Storage Model 28,602.52,9,0.1,201.09
US-2024-101429,2023-10-28,2023-10-30,First Class,CU-10229,Customer 229,Corporate,United States,Seattle,Ohio,21829,West,PR-ART-2429,Office Supplies,Art,Art Model 29,15.11,8,0.0,2.66
US-2023-101430,2023-11-01,2023-11-08,Standard Class,CU-10230,Customer 230,Corporate,United States,Seattle,Michigan,75036,East,PR-PAP-2430,Office Supplies,Paper,Paper Model 30,46.22,7,0.2,-6.92
US-2024-101431,2023-10-11,2023-10-16,First Class,CU-10231,Customer 231,Consumer,United States,Detroit,California,39408,West,PR-PAP-2431,Office Supplies,Paper,Paper Model 31,127.14,4,0.0,25.7
US-2023-101432,2023-10-25,2023-10-31,Same Day,CU-10232,Customer 232,Consumer,United States,Los Angeles,Texas,26756,Central,PR-BIN-2432,Office Supplies,Binders,Binders Model 32,142.94,8,0.0,-38.75
US-2024-101433,2023-07-03,2023-07-07,First Class,CU-10233,Customer 233,Home Office,United States,Los Angeles,New York,23499,South,PR-APP-2433,Office Supplies,Appliances,Appliances Model 33,206.51,2,0.2,77.28
US-2023-101434,2023-11-14,2023-11-16,Standard Class,CU-10234,Customer 234,Consumer,United States,Detroit,Florida,49883,East,PR-APP-2434,Office Supplies,Appliances,Appliances Model 34,100.74,6,0.0,39.89
US-2024-101435,2023-04-14,2023-04-16,Second Class,CU-10235,Customer 235,Corporate,United States,Columbus,California,10599,Central,PR-ART-2435,Office Supplies,Art,Art Model 35,89.46,7,0.15,20.6
US-2023-101436,2024-04-09,2024-04-16,Second Class,CU-10236,Customer 236,Consumer,United States,Seattle,Illinois,61747,East,PR-BIN-2436,Office Supplies,Binders,Binders Model 36,342.92,9,0.15,100.82
US-2024-101437,2023-05-24,2023-05-29,Second Class,CU-10237,Customer 237,Corporate,United States,Columbus,Texas,35931,South,PR-STO-2437,Office Supplies,Storage,Storage Model 37,354.32,5,0.0,-47.64
US-2023-101438,2024-07-14,2024-07-21,Second Class,CU-10238,Customer 238,Consumer,United States,Columbus,Ohio,48736,South,PR-BOO-2438,Furniture,Bookcases,Bookcases Model 38,118.21,4,0.0,5.76
US-2024-101439,2024-09-09,2024-09-15,Standard Class,CU-10239,Customer 239,Corporate,United States,New York City,Washington,31500,Central,PR-ART-2439,Office Supplies,Art,Art Model 39,76.64,5,0.15,-17.96
US-2023-101440,2023-06-07,2023-06-13,Standard Class,CU-10240,Customer 240,Consumer,United States,Atlanta,Texas,29564,Central,PR-TAB-2440,Furniture,Tables,Tables Model 40,228.84,7,0.2,-16.86
US-2024-101441,2023-05-26,2023-05-30,Standard Class,CU-10241,Customer 241,Corporate,United States,Seattle,New York,22860,East,PR-BIN-2441,Office Supplies,Binders,Binders Model 41,238.38,9,0.0,-7.48
US-2023-101442,2023-09-17,2023-09-22,First Class,CU-10242,Customer 242,Home Office,United States,Houston,Ohio,34031,Central,PR-STO-2442,Office Supplies,Storage,Storage Model 42,268.02,3,0.2,36.61
US-2024-101443,2024-02-23,2024-02-25,Standard Class,CU-10243,Customer 243,Consumer,United States,Houston,Illinois,28936,South,PR-MAC-2443,Technology,Machines,Machines Model 43,73.47,1,0.15,29.27
US-2023-101444,2023-12-16,2023-12-19,First Class,CU-10244,Customer 244,Consumer,United States,Houston,Ohio,47165,Central,PR-COP-2444,Technology,Copiers,Copiers Model 44,244.93,7,0.2,-43.23
US-2024-101445,2024-05-09,2024-05-14,Second Class,CU-10245,Customer 245,Consumer,United States,Philadelphia,Ohio,91440,West,PR-TAB-2445,Furniture,Tables,Tables Model 45,167.53,8,0.0,-50.26
US-2023-101446,2024-08-09,2024-08-16,Standard Class,CU-10246,Customer 246,Consumer,United States,Detroit,Michigan,80942,South,PR-BIN-2446,Office Supplies,Binders,Binders Model 46,125.03,5,0.1,-8.11
US-2024-101447,2024-08-12,2024-08-14,Second Class,CU-10247,Customer 247,Home Office,United States,Chicago,Ohio,54508,Central,PR-LAB-2447,Office Supplies,Labels,Labels Model 47,475.53,1,0.15,35.59
US-2023-101448,2024-07-14,2024-07-20,Same Day,CU-10248,Customer 248,Home Office,United States,Seattle,Pennsylvania,24287,South,PR-MAC-2448,Technology,Machines,Machines Model 48,169.16,4,0.15,1.94
US-2024-101449,2023-03-24,2023-03-31,Standard Class,CU-10249,Customer 249,Corporate,United States,Houston,Illinois,85440,West,PR-PAP-2449,Office Supplies,Paper,Paper Model 49,37.5,1,0.5,-10.58
US-2023-101450,2024-09-17,2024-09-23,Same Day,CU-10250,Customer 250,Corporate,United States,Houston,California,53093,West,PR-FUR-2450,Furniture,Furnishings,Furnishings Model 0,457.79,9,0.15,-131.7
US-2024-101451,2023-03-09,2023-03-12,Standard Class,CU-10251,Customer 251,Corporate,United States,Miami,Florida,56580,East,PR-LAB-2451,Office Supplies,Labels,Labels Model 1,183.94,7,0.2,46.53
US-2023-101452,2024-10-17,2024-10-21,Standard Class,CU-10252,Customer 252,Consumer,United States,New York City,Florida,12704,East,PR-ACC-2452,Technology,Accessories,Accessories Model 2,203.31,8,0.3,79.77
US-2024-101453,2024-10-11,2024-10-14,Standard Class,CU-10253,Customer 253,Consumer,United States,Atlanta,Florida,26515,East,PR-APP-2453,Office Supplies,Appliances,Appliances Model 3,116.45,2,0.0,-12.42
US-2023-101454,2024-09-03,2024-09-06,Standard Class,CU-10254,Customer 254,Home Office,United States,Philadelphia,Michigan,29417,East,PR-COP-2454,Technology,Copiers,Copiers Model 4,229.65,4,0.2,-0.62
US-2024-101455,2024-06-21,2024-06-22,Standard Class,CU-10255,Customer 255,Consumer,United States,Atlanta,California,55032,South,PR-BOO-2455,Furniture,Bookcases,Bookcases Model 5,181.85,7,0.15,35.26
US-2023-101456,2024-01-30,2024-02-05,Standard Class,CU-10256,Customer 256,Home Office,United States,Columbus,Michigan,94688,East,PR-PHO-2456,Technology,Phones,Phones Model 6,311.13,7,0.0,-39.98
US-2024-101457,2024-10-16,2024-10-20,Second Class,CU-10257,Customer 257,Home Office,United States,Los Angeles,Illinois,42402,West,PR-ACC-2457,Technology,Accessories,Accessories Model 7,178.76,8,0.15,30.85
US-2023-101458,2024-08-22,2024-08-25,Standard Class,CU-10258,Customer 258,Consumer,United States,Los Angeles,Florida,28642,Central,PR-MAC-2458,Technology,Machines,Machines Model 8,96.11,8,0.0,-12.99
US-2024-101459,2024-02-06,2024-02-12,Second Class,CU-10259,Customer 259,Consumer,United States,New York City,Ohio,72678,Central,PR-STO-2459,Office Supplies,Storage,Storage Model 9,182.2,9,0.0,71.7
US-2023-101460,2023-06-15,2023-06-16,Standard Class,CU-10260,Customer 260,Corporate,United States,Atlanta,Ohio,48221,East,PR-PHO-2460,Technology,Phones,Phones Model 10,105.04,6,0.0,-9.0
US-2024-101461,2024-07-26,2024-07-27,Standard Class,CU-10261,Customer 261,Consumer,United States,Detroit,Georgia,32584,East,PR-BIN-2461,Office Supplies,Binders,Binders Model 11,89.51,3,0.1,30.91
US-2023-101462,2023-02-27,2023-03-04,Standard Class,CU-10262,Customer 262,Consumer,United States,Columbus,Florida,10818,Central,PR-COP-2462,Technology,Copiers,Copiers Model 12,46.9,5,0.1,4.51
US-2024-101463,2024-10-30,2024-11-04,Standard Class,CU-10263,Customer 263,Corporate,United States,Columbus,Florida,23292,South,PR-STO-2463,Office Supplies,Storage,Storage Model 13,47.55,1,0.1,-13.31
US-2023-101464,2023-08-26,2023-09-01,Standard Class,CU-10264,Customer 264,Corporate,United States,Detroit,Washington,98373,East,PR-BIN-2464,Office Supplies,Binders,Binders Model 14,211.45,2,0.2,71.08
US-2024-101465,2024-08-27,2024-09-03,First Class,CU-10265,Customer 265,Consumer,United States,Philadelphia,New York,40496,South,PR-CHA-2465,Furniture,Chairs,Chairs Model 15,413.9,2,0.5,-86.61
US-2023-101466,2023-12-01,2023-12-08,First Class,CU-10266,Customer 266,Consumer,United States,Chicago,Washington,99579,East,PR-STO-2466,Office Supplies,Storage,Storage Model 16,403.66,8,0.15,-67.03
US-2024-101467,2024-04-30,2024-05-02,Standard Class,CU-10267,Customer 267,Corporate,United States,Columbus,New York,98762,South,PR-ART-2467,Office Supplies,Art,Art Model 17,71.36,8,0.3,3.57
US-2023-101468,2023-08-30,2023-09-06,Second Class,CU-10268,Customer 268,Consumer,United States,Chicago,New York,52012,West,PR-BIN-2468,Office Supplies,Binders,Binders Model 18,413.92,7,0.0,-11.29
US-2024-101469,2023-02-04,2023-02-06,First Class,CU-10269,Customer 269,Corporate,United States,Miami,Washington,34172,West,PR-APP-2469,Office Supplies,Appliances,Appliances Model 19,126.75,2,0.0,-30.97
US-2023-101470,2023-01-27,2023-02-01,Standard Class,CU-10270,Customer 270,Corporate,United States,New York City,Illinois,99376,West,PR-ART-2470,Office Supplies,Art,Art Model 20,347.43,5,0.5,-88.62
US-2024-101471,2024-05-30,2024-06-04,Same Day,CU-10271,Customer 271,Consumer,United States,Atlanta,Illinois,13883,East,PR-FUR-2471,Furniture,Furnishings,Furnishings Model 21,1033.68,4,0.0,-72.93
US-2023-101472,2024-11-15,2024-11-20,Standard Class,CU-10272,Customer 272,Consumer,United States,Chicago,Pennsylvania,14125,West,PR-STO-2472,Office Supplies,Storage,Storage Model 22,486.15,7,0.15,188.17
US-2024-101473,2024-02-16,2024-02-20,Same Day,CU-10273,Customer 273,Home Office,United States,Philadelphia,Ohio,31487,West,PR-TAB-2473,Furniture,Tables,Tables Model 23,192.96,1,0.0,-27.48
US-2023-101474,2023-03-07,2023-03-14,Second Class,CU-10274,Customer 274,Corporate,United States,Los Angeles,Georgia,12566,South,PR-FUR-2474,Furniture,Furnishings,Furnishings Model 24,165.84,4,0.0,-30.4
US-2024-101475,2024-05-14,2024-05-19,Standard Class,CU-10275,Customer 275,Home Office,United States,Philadelphia,New York,41171,West,PR-COP-2475,Technology,Copiers,Copiers Model 25,466.74,2,0.0,160.43
US-2023-101476,2024-03-31,2024-04-04,Standard Class,CU-10276,Customer 276,Home Office,United States,Houston,Washington,42693,West,PR-LAB-2476,Office Supplies,Labels,Labels Model 26,171.63,5,0.0,-14.9
US-2024-101477,2024-03-02,2024-03-05,Standard Class,CU-10277,Customer 277,Consumer,United States,Houston,New York,39044,South,PR-LAB-2477,Office Supplies,Labels,Labels Model 27,158.18,7,0.15,7.99
US-2023-101478,2024-02-17,2024-02-18,Standard Class,CU-10278,Customer 278,Corporate,United States,New York City,New York,31694,East,PR-PAP-2478,Office Supplies,Paper,Paper Model 28,227.79,3,0.2,62.97
US-2024-101479,2023-01-19,2023-01-23,Standard Class,CU-10279,Customer 279,Home Office,United States,Chicago,Georgia,73535,South,PR-LAB-2479,Office Supplies,Labels,Labels Model 29,67.03,2,0.15,-5.8
US-2023-101480,2024-11-06,2024-11-13,Second Class,CU-10280,Customer 280,Corporate,United States,Chicago,Georgia,74398,Central,PR-COP-2480,Technology,Copiers,Copiers Model 30,83.62,1,0.1,29.85
US-2024-101481,2023-11-14,2023-11-17,Standard Class,CU-10281,Customer 281,Consumer,United States,Columbus,Florida,38210,East,PR-ART-2481,Office Supplies,Art,Art Model 31,128.2,9,0.1,11.23
US-2023-101482,2024-10-13,2024-10-19,Second Class,CU-10282,Customer 282,Home Office,United States,Chicago,Washington,81227,Central,PR-BIN-2482,Office Supplies,Binders,Binders Model 32,134.8,4,0.3,-18.13
US-2024-101483,2023-04-12,2023-04-13,Standard Class,CU-10283,Customer 283,Home Office,United States,Miami,Texas,74260,South,PR-APP-2483,Office Supplies,Appliances,Appliances Model 33,43.14,8,0.2,11.59
US-2023-101484,2023-10-18,2023-10-25,First Class,CU-10284,Customer 284,Corporate,United States,Seattle,Ohio,98436,East,PR-APP-2484,Office Supplies,Appliances,Appliances Model 34,30.11,3,0.5,0.7
US-2024-101485,2023-01-27,2023-01-30,Standard Class,CU-10285,Customer 285,Corporate,United States,Chicago,Michigan,89215,East,PR-ACC-2485,Technology,Accessories,Accessories Model 35,255.07,8,0.15,-31.97
US-2023-101486,2023-02-03,2023-02-06,Standard Class,CU-10286,Customer 286,Consumer,United States,Los Angeles,Washington,94833,East,PR-PHO-2486,Technology,Phones,Phones Model 36,153.81,6,0.5,-14.29
US-2024-101487,2024-09-10,2024-09-14,Standard Class,CU-10287,Customer 287,Consumer,United States,Houston,California,27751,West,PR-STO-2487,Office Supplies,Storage,Storage Model 37,489.07,4,0.0,166.42
US-2023-101488,2024-08-07,2024-08-14,Same Day,CU-10288,Customer 288,Corporate,United States,Los Angeles,Georgia,64524,West,PR-APP-2488,Office Supplies,Appliances,Appliances Model 38,234.99,5,0.5,30.28
US-2024-101489,2023-01-19,2023-01-23,First Class,CU-10289,Customer 289,Consumer,United States,Chicago,Texas,84616,Central,PR-TAB-2489,Furniture,Tables,Tables Model 39,132.94,4,0.0,-20.26
US-2023-101490,2023-10-14,2023-10-18,Standard Class,CU-10290,Customer 290,Consumer,United States,Seattle,Pennsylvania,74262,Central,PR-ACC-2490,Technology,Accessories,Accessories Model 40,135.41,5,0.1,-1.14
US-2024-101491,2023-01-27,2023-02-01,Standard Class,CU-10291,Customer 291,Consumer,United States,Columbus,California,12634,South,PR-FUR-2491,Furniture,Furnishings,Furnishings Model 41,95.12,2,0.0,4.72
US-2023-101492,2023-03-25,2023-03-27,Second Class,CU-10292,Customer 292,Consumer,United States,Detroit,Florida,66628,West,PR-PHO-2492,Technology,Phones,Phones Model 42,278.68,2,0.0,59.87
US-2024-101493,2024-03-26,2024-04-02,Same Day,CU-10293,Customer 293,Corporate,United States,New York City,Ohio,71264,Central,PR-LAB-2493,Office Supplies,Labels,Labels Model 43,120.82,8,0.1,-25.37
US-2023-101494,2024-12-02,2024-12-09,Standard Class,CU-10294,Customer 294,Consumer,United States,Los Angeles,Ohio,97940,Central,PR-PAP-2494,Office Supplies,Paper,Paper Model 44,175.46,9,0.2,19.96
US-2024-101495,2023-01-02,2023-01-04,Standard Class,CU-10295,Customer 295,Corporate,United States,Chicago,Washington,92158,West,PR-STO-2495,Office Supplies,Storage,Storage Model 45,244.54,8,0.0,26.49
US-2023-101496,2024-05-17,2024-05-24,First Class,CU-10296,Customer 296,Home Office,United States,Columbus,Illinois,39681,Central,PR-BOO-2496,Furniture,Bookcases,Bookcases Model 46,183.4,5,0.0,-43.7
US-2024-101497,2023-09-13,2023-09-16,Standard Class,CU-10297,Customer 297,Consumer,United States,Miami,New York,69432,South,PR-FUR-2497,Furniture,Furnishings,Furnishings Model 47,254.94,3,0.15,-17.43
US-2023-101498,2023-03-05,2023-03-09,Second Class,CU-10298,Customer 298,Corporate,United States,Philadelphia,Michigan,58169,West,PR-LAB-2498,Office Supplies,Labels,Labels Model 48,247.01,7,0.0,55.44
US-2024-101499,2024-06-07,2024-06-14,Standard Class,CU-10299,Customer 299,Home Office,United States,Detroit,New York,59803,West,PR-STO-2499,Office Supplies,Storage,Storage Model 49,122.04,8,0.1,-34.2
US-2023-101500,2024-03-26,2024-03-29,Second Class,CU-10300,Customer 300,Consumer,United States,Atlanta,New York,47589,East,PR-PAP-2500,Office Supplies,Paper,Paper Model 0,207.7,3,0.0,-40.97
US-2024-101501,2023-02-23,2023-03-02,Standard Class,CU-10301,Customer 301,Consumer,United States,Atlanta,Washington,15922,West,PR-PAP-2501,Office Supplies,Paper,Paper Model 1,1022.04,5,0.2,305.6
US-2023-101502,2024-04-18,2024-04-23,Standard Class,CU-10302,Customer 302,Consumer,United States,Columbus,Michigan,23269,West,PR-PHO-2502,Technology,Phones,Phones Model 2,77.34,9,0.1,-21.73
US-2024-101503,2024-02-25,2024-03-03,Standard Class,CU-10303,Customer 303,Consumer,United States,Columbus,California,50584,East,PR-BIN-2503,Office Supplies,Binders,Binders Model 3,184.61,2,0.0,25.16
US-2023-101504,2024-01-12,2024-01-13,Standard Class,CU-10304,Customer 304,Consumer,United States,Los Angeles,Illinois,45276,Central,PR-FUR-2504,Furniture,Furnishings,Furnishings Model 4,180.36,3,0.15,9.4
US-2024-101505,2024-05-01,2024-05-02,Second Class,CU-10305,Customer 305,Home Office,United States,Atlanta,Michigan,27538,West,PR-PAP-2505,Office Supplies,Paper,Paper Model 5,126.9,5,0.0,-24.54
US-2023-101506,2024-12-20,2024-12-27,Standard Class,CU-10306,Customer 306,Consumer,United States,New York City,Michigan,79305,South,PR-BIN-2506,Office Supplies,Binders,Binders Model 6,155.02,5,0.0,8.97
US-2024-101507,2023-10-29,2023-11-03,Standard Class,CU-10307,Customer 307,Consumer,United States,Miami,Ohio,90873,South,PR-COP-2507,Technology,Copiers,Copiers Model 7,527.36,6,0.0,-157.84
US-2023-101508,2024-08-25,2024-08-26,Standard Class,CU-10308,Customer 308,Consumer,United States,Seattle,Georgia,27762,Central,PR-APP-2508,Office Supplies,Appliances,Appliances Model 8,72.41,9,0.15,21.12
US-2024-101509,2023-02-01,2023-02-05,Second Class,CU-10309,Customer 309,Consumer,United States,New York City,Texas,78541,South,PR-TAB-2509,Furniture,Tables,Tables Model 9,186.06,1,0.2,69.21
US-2023-101510,2023-05-16,2023-05-18,Standard Class,CU-10310,Customer 310,Consumer,United States,Atlanta,Ohio,72582,Central,PR-APP-2510,Office Supplies,Appliances,Appliances Model 10,105.41,8,0.1,-31.6
US-2024-101511,2023-04-21,2023-04-23,Second Class,CU-10311,Customer 311,Corporate,United States,Los Angeles,New York,40246,Central,PR-BIN-2511,Office Supplies,Binders,Binders Model 11,281.55,3,0.15,108.39
US-2023-101512,2023-11-21,2023-11-23,Standard Class,CU-10312,Customer 312,Home Office,United States,Seattle,California,45377,South,PR-BOO-2512,Furniture,Bookcases,Bookcases Model 12,154.72,7,0.0,17.6
US-2024-101513,2023-02-15,2023-02-16,Standard Class,CU-10313,Customer 313,Corporate,United States,Miami,Ohio,79098,South,PR-BIN-2513,Office Supplies,Binders,Binders Model 13,140.49,8,0.0,-33.42
US-2023-101514,2024-01-11,2024-01-14,Standard Class,CU-10314,Customer 314,Consumer,United States,Detroit,Michigan,77777,South,PR-FUR-2514,Furniture,Furnishings,Furnishings Model 14,100.55,2,0.0,-18.61
US-2024-101515,2023-10-19,2023-10-26,Second Class,CU-10315,Customer 315,Home Office,United States,Houston,Florida,92844,Central,PR-ART-2515,Office Supplies,Art,Art Model 15,177.12,1,0.2,-5.78
US-2023-101516,2023-07-19,2023-07-20,Standard Class,CU-10316,Customer 316,Consumer,United States,Miami,Pennsylvania,99399,Central,PR-APP-2516,Office Supplies,Appliances,Appliances Model 16,615.15,5,0.2,159.25
US-2024-101517,2023-04-27,2023-04-28,Second Class,CU-10317,Customer 317,Consumer,United States,Atlanta,New York,42800,Central,PR-ART-2517,Office Supplies,Art,Art Model 17,484.77,7,0.3,26.86
US-2023-101518,2023-06-29,2023-07-01,Standard Class,CU-10318,Customer 318,Consumer,United States,Seattle,Florida,88561,East,PR-COP-2518,Technology,Copiers,Copiers Model 18,235.47,7,0.15,86.2
US-2024-101519,2024-01-27,2024-01-31,Standard Class,CU-10319,Customer 319,Corporate,United States,Columbus,Georgia,40373,South,PR-CHA-2519,Furniture,Chairs,Chairs Model 19,196.33,8,0.0,38.21
US-2023-101520,2024-07-03,2024-07-10,Standard Class,CU-10320,Customer 320,Consumer,United States,Philadelphia,Florida,19973,South,PR-LAB-2520,Office Supplies,Labels,Labels Model 20,33.52,6,0.15,5.53
US-2024-101521,2024-05-21,2024-05-24,Standard Class,CU-10321,Customer 321,Consumer,United States,Miami,Washington,25740,South,PR-CHA-2521,Furniture,Chairs,Chairs Model 21,203.67,6,0.1,3.95
US-2023-101522,2023-11-15,2023-11-22,Same Day,CU-10322,Customer 322,Home Office,United States,New York City,Florida,73829,East,PR-PHO-2522,Technology,Phones,Phones Model 22,133.52,9,0.15,24.16
US-2024-101523,2024-06-13,2024-06-17,Same Day,CU-10323,Customer 323,Consumer,United States,Seattle,Washington,13062,East,PR-BIN-2523,Office Supplies,Binders,Binders Model 23,86.37,5,0.0,-18.57
US-2023-101524,2024-07-06,2024-07-09,Standard Class,CU-10324,Customer 324,Corporate,United States,Miami,Ohio,44782,West,PR-STO-2524,Office Supplies,Storage,Storage Model 24,10.97,3,0.2,-0.77
US-2024-101525,2024-07-12,2024-07-16,Standard Class,CU-10325,Customer 325,Consumer,United States,Chicago,Florida,87895,East,PR-LAB-2525,Office Supplies,Labels,Labels Model 25,113.82,9,0.0,-1.2
US-2023-101526,2023-11-28,2023-12-02,First Class,CU-10326,Customer 326,Consumer,United States,Houston,Illinois,83721,West,PR-STO-2526,Office Supplies,Storage,Storage Model 26,44.04,5,0.5,-0.34
US-2024-101527,2023-03-07,2023-03-14,Standard Class,CU-10327,Customer 327,Consumer,United States,Columbus,Florida,12214,West,PR-LAB-2527,Office Supplies,Labels,Labels Model 27,58.05,6,0.1,-7.02
US-2023-101528,2023-01-15,2023-01-21,Same Day,CU-10328,Customer 328,Corporate,United States,Houston,California,85507,East,PR-ACC-2528,Technology,Accessories,Accessories Model 28,9.11,3,0.0,1.23
US-2024-101529,2024-07-20,2024-07-23,First Class,CU-10329,Customer 329,Corporate,United States,Houston,Illinois,89922,South,PR-BIN-2529,Office Supplies,Binders,Binders Model 29,230.75,9,0.1,27.1
US-2023-101530,2023-08-17,2023-08-21,First Class,CU-10330,Customer 330,Consumer,United States,Columbus,Illinois,90535,West,PR-MAC-2530,Technology,Machines,Machines Model 30,752.06,4,0.0,215.12
US-2024-101531,2024-06-01,2024-06-06,Standard Class,CU-10331,Customer 331,Corporate,United States,Los Angeles,Florida,37163,West,PR-MAC-2531,Technology,Machines,Machines Model 31,124.5,3,0.2,-15.51
US-2023-101532,2024-10-15,2024-10-18,Standard Class,CU-10332,Customer 332,Corporate,United States,Miami,Ohio,25930,South,PR-PHO-2532,Technology,Phones,Phones Model 32,34.95,4,0.2,12.59
US-2024-101533,2024-10-30,2024-11-05,Standard Class,CU-10333,Customer 333,Corporate,United States,New York City,Georgia,18174,Central,PR-ART-2533,Office Supplies,Art,Art Model 33,192.21,2,0.1,70.01
US-2023-101534,2024-02-02,2024-02-07,Standard Class,CU-10334,Customer 334,Consumer,United States,Chicago,Texas,45241,Central,PR-TAB-2534,Furniture,Tables,Tables Model 34,298.6,4,0.15,-3.93
US-2024-101535,2023-01-06,2023-01-09,Standard Class,CU-10335,Customer 335,Home Office,United States,Los Angeles,Florida,59217,West,PR-LAB-2535,Office Supplies,Labels,Labels Model 35,25.74,7,0.0,-1.31
US-2023-101536,2023-07-29,2023-08-05,First Class,CU-10336,Customer 336,Corporate,United States,Houston,Washington,66081,East,PR-APP-2536,Office Supplies,Appliances,Appliances Model 36,294.06,1,0.0,-32.66
US-2024-101537,2023-11-17,2023-11-20,Second Class,CU-10337,Customer 337,Consumer,United States,New York City,Ohio,63283,South,PR-BOO-2537,Furniture,Bookcases,Bookcases Model 37,167.09,5,0.0,20.79
US-2023-101538,2023-09-13,2023-09-14,Standard Class,CU-10338,Customer 338,Corporate,United States,New York City,Washington,85740,East,PR-CHA-2538,Furniture,Chairs,Chairs Model 38,211.21,3,0.0,-50.65
US-2024-101539,2023-04-29,2023-05-03,Standard Class,CU-10339,Customer 339,Corporate,United States,Seattle,Michigan,68990,South,PR-STO-2539,Office Supplies,Storage,Storage Model 39,225.97,7,0.3,-3.74
US-2023-101540,2024-09-05,2024-09-07,Standard Class,CU-10340,Customer 340,Home Office,United States,New York City,Washington,51842,Central,PR-PHO-2540,Technology,Phones,Phones Model 40,124.53,6,0.15,-28.22
US-2024-101541,2024-01-26,2024-01-29,Standard Class,CU-10341,Customer 341,Consumer,United States,Los Angeles,Michigan,22281,South,PR-ART-2541,Office Supplies,Art,Art Model 41,100.02,7,0.2,-20.53
US-2023-101542,2023-03-24,2023-03-27,Second Class,CU-10342,Customer 342,Home Office,United States,Atlanta,Ohio,46388,West,PR-BOO-2542,Furniture,Bookcases,Bookcases Model 42,175.32,6,0.3,-32.51
US-2024-101543,2024-11-14,2024-11-18,Standard Class,CU-10343,Customer 343,Consumer,United States,Los Angeles,Georgia,57083,South,PR-FUR-2543,Furniture,Furnishings,Furnishings Model 43,57.86,4,0.0,-7.5
US-2023-101544,2023-05-21,2023-05-25,Standard Class,CU-10344,Customer 344,Home Office,United States,Los Angeles,Texas,91462,East,PR-BIN-2544,Office Supplies,Binders,Binders Model 44,218.0,6,0.0,79.39
US-2024-101545,2024-11-02,2024-11-05,Standard Class,CU-10345,Customer 345,Home Office,United States,Philadelphia,Michigan,74986,East,PR-BOO-2545,Furniture,Bookcases,Bookcases Model 45,98.74,2,0.0,-5.66
US-2023-101546,2023-07-02,2023-07-07,Second Class,CU-10346,Customer 346,Corporate,United States,Miami,Michigan,76186,Central,PR-APP-2546,Office Supplies,Appliances,Appliances Model 46,170.86,2,0.0,-35.0
US-2024-101547,2023-08-21,2023-08-23,Standard Class,CU-10347,Customer 347,Consumer,United States,Detroit,Florida,70646,West,PR-MAC-2547,Technology,Machines,Machines Model 47,57.63,3,0.0,2.84
US-2023-101548,2023-04-26,2023-04-27,Standard Class,CU-10348,Customer 348,Consumer,United States,Philadelphia,New York,86629,East,PR-APP-2548,Office Supplies,Appliances,Appliances Model 48,54.86,3,0.15,2.87
US-2024-101549,2023-12-13,2023-12-16,First Class,CU-10349,Customer 349,Consumer,United States,Los Angeles,Washington,27660,Central,PR-LAB-2549,Office Supplies,Labels,Labels Model 49,176.43,5,0.15,44.47
US-2023-101550,2023-03-19,2023-03-24,Same Day,CU-10350,Customer 350,Corporate,United States,Miami,Illinois,84944,West,PR-ACC-2550,Technology,Accessories,Accessories Model 0,43.1,3,0.0,-3.34
US-2024-101551,2024-04-05,2024-04-08,Second Class,CU-10351,Customer 351,Home Office,United States,Detroit,Pennsylvania,82173,East,PR-TAB-2551,Furniture,Tables,Tables Model 1,143.28,7,0.0,-21.05
US-2023-101552,2024-06-07,2024-06-09,Second Class,CU-10352,Customer 352,Consumer,United States,New York City,Washington,65131,Central,PR-PAP-2552,Office Supplies,Paper,Paper Model 2,120.13,7,0.0,11.42
US-2024-101553,2024-05-25,2024-05-29,Second Class,CU-10353,Customer 353,Consumer,United States,Detroit,New York,74390,Central,PR-APP-2553,Office Supplies,Appliances,Appliances Model 3,156.83,4,0.0,49.82
US-2023-101554,2023-01-24,2023-01-27,Standard Class,CU-10354,Customer 354,Corporate,United States,Atlanta,Washington,34744,South,PR-PHO-2554,Technology,Phones,Phones Model 4,668.59,4,0.0,15.68
